Id	Name
C4025700	Trichodysplasia
C4025701	Abnormality of the cerebral cortex
C4025703	Calcification of the small brain vessels
C4025704	Abnormality of the corticospinal tract
C4025705	Eye of the tiger anomaly of globus pallidus
C4025706	Abnormal globus pallidus morphology
C4025707	Abnormal motor neuron morphology
C4025708	Cerebellar malformation
C4025710	Diminished movement
C4025711	Abnormal caudate nucleus morphology
C4025712	Abnormality of the cerebellar vermis
C4025713	Paroxysmal drowsiness
C4025714	Abnormality of the autonomic nervous system
C4025715	Abnormal large intestine morphology
C4025716	Abnormality of the duodenum
C4025717	Abnormality of the small intestine
C4025718	Early balding
C4025719	Dysgenesis of the cerebellar vermis
C4025720	Pseudobulbar behavioral symptoms
C4025722	Abnormality of the spinal cord
C4025723	Abnormal upper motor neuron morphology
C4025724	Abnormality of the cerebral ventricles
C4025726	Abnormality of the pleura
C4025728	Increased neuronal autofluorescent lipopigment
C4025729	Neuromuscular dysphagia
C4025730	Renal cortical atrophy
C4025731	Abnormal thrombosis
C4025732	Tubulointerstitial abnormality
C4025733	Mesangial abnormality
C4025734	Abnormality of the scalp
C4025735	Nonspherocytic hemolytic anemia
C4025739	Acroosteolysis of distal phalanges (feet)
C4025740	Autoamputation of foot
C4025741	Clinodactyly of the 5th toe
C4025744	Foot acroosteolysis
C4025745	Abnormal metatarsal morphology
C4025747	Bulbous tips of toes
C4025749	Abnormality of the spleen
C4025750	Abnormality of the nasopharynx
C4025751	Abnormality of the pancreas
C4025752	Abnormal cardiac ventricle morphology
C4025753	Abnormal tricuspid valve morphology
C4025754	Abnormal pericardium morphology
C4025756	Abnormal aortic morphology
C4025758	Abnormal myocardium morphology
C4025759	Abnormal mitral valve morphology
C4025760	Primary hypercortisolism
C4025761	Abnormality of the integument
C4025763	Abnormality of the rib cage
C4025773	Aplasia/Hypoplasia involving the skeletal musculature
C4025774	1-3 toe syndactyly
C4025777	Autosomal dominant contiguous gene syndrome
C4025784	Abnormality of the musculature of the lower limbs
C4025785	Abnormality of the foot musculature
C4025787	Calvarial skull defect
C4025788	Nystagmus-induced head nodding
C4025789	Psychotic mentation
C4025790	Specific learning disability
C4025791	Photomyoclonic seizures
C4025792	EEG with irregular generalized spike and wave complexes
C4025794	Chronic sensorineural polyneuropathy
C4025795	Short tubular bones of the hand
C4025796	Abnormality of the fingertips
C4025797	Abnormality of prenatal development or birth
C4025798	Abnormalities of placenta or umbilical cord
C4025799	Ulnar claw
C4025800	Large central visual field defect
C4025805	Intermittent jaundice
C4025806	High axial triradius
C4025807	Atheroeruptive xanthoma
C4025808	Facial flushing after alcohol intake
C4025809	Penetrating foot ulcers
C4025810	Abnormal palmar dermatoglyphics
C4025811	Anemic pallor
C4025812	Dermatological manifestations of systemic disorders
C4025813	Abnormality of subcutaneous fat tissue
C4025814	Abnormality of the metaphysis
C4025815	Short diaphyses
C4025818	Abnormality of skeletal maturation
C4025819	Abnormality of the hypothalamus-pituitary axis
C4025821	Anterior hypopituitarism
C4025822	Abnormality of the parathyroid gland
C4025823	Abnormality of the endocrine system
C4025825	Abnormal external genitalia
C4025826	Abnormality of the urethra
C4025827	IgA deposition in the glomerulus
C4025828	Abnormality of the scapula
C4025829	Abnormality of the breast
C4025830	Peripheral axonal degeneration
C4025831	Abnormal peripheral nervous system morphology
C4025834	Abnormal amplitude of pattern reversal visual evoked potentials
C4025835	Abnormal nasolacrimal system morphology
C4025836	Abnormal choroid morphology
C4025838	Abnormality of the pharynx
C4025839	Abnormality of the frontal hairline
C4025840	Abnormal sclera morphology
C4025842	Abnormal uvea morphology
C4025843	Abnormality of refraction
C4025844	Abnormal chorioretinal morphology
C4025845	Abnormality iris morphology
C4025846	Abnormality of vision
C4025847	Abnormal conjunctiva morphology
C4025849	Abnormal foveal morphology
C4025850	Increased adipose tissue around the neck
C4025853	Nasal mucosa telangiectasia
C4025854	Abnormality of the nasal mucosa
C4025857	Incomplete partition of the cochlea type II
C4025858	Abnormal cochlea morphology
C4025860	Hearing abnormality
C4025862	Abnormality of the maxilla
C4025863	Abnormality of the orbital region
C4025865	Abnormality of facial musculature
C4025867	Abnormality of the forehead
C4025868	Increased facial adipose tissue
C4025870	Abnormality of the mandible
C4025871	Abnormality of the face
C4025872	Abnormality of the mastoid
C4025874	Abnormality of skull size
C4025875	Abnormality of the anterior fontanelle
C4025876	Abnormality of the fontanelles or cranial sutures
C4025877	Oral cavity telangiectasia
C4025878	Tongue telangiectasia
C4025880	Abnormal parotid gland morphology
C4025881	Abnormal oral frenulum morphology
C4025882	Movement abnormality of the tongue
C4025883	Abnormality of lower lip
C4025884	Abnormality of upper lip
C4025885	Abnormality of the uvula
C4025886	Severe periodontitis
C4025887	Abnormal oral cavity morphology
C4025888	Abnormality of the menstrual cycle
C4025891	Ambiguous genitalia, female
C4025892	Abnormality of the labia
C4025893	Abnormality of the clitoris
C4025895	Abnormality of the scrotum
C4025896	Abnormality of the penis
C4025897	Abnormality of male external genitalia
C4025898	Functional abnormality of male internal genitalia
C4025899	Abnormality of male internal genitalia
C4025900	Abnormality of female internal genitalia
C4025901	Abnormality of body height
C4038730	Asthma-chronic obstructive pulmonary disease overlap syndrome
C4038738	Steep mandibular plane angle
C4038750	RNA polymerase III-related leukodystrophy
C4038754	Gastritis cystica profunda
C4038890	Pneumonia due to influenza
C4038952	Metastatic thymic carcinoma
C4039254	Chronic pneumonia
C4039473	3-methylglutaconic aciduria type 5
C4039735	Symptomatic irreversible pulpitis
C4039764	Undifferentiated spondyloarthropathy
C4039867	Acute hypoxemic respiratory failure
C4040134	Metastatic seminoma
C4040349	Bacteremia due to Methicillin resistant Staphylococcus aureus
C4040419	Acute hypercapnic respiratory failure
C4040601	Dream enactment behavior
C4040739	3-methylglutaconic aciduria type IV with sensorineural deafness, encephalopathy and Leigh-like syndrome
C4040834	Inflammation of fetal umbilical artery
C4040879	STING-associated vasculopathy with onset in infancy
C4040907	Mosaic Turner syndrome
C4041080	Neurocognitive Disorders
C4041089	Poorly differentiated sarcoma
C4041147	Acute exacerbation of chronic obstructive bronchitis
C4041194	Lesion of fallopian tube
C4041558	Cone-rod synaptic disorder, congenital nonprogressive
C4042763	Postoperative Residual Curarization
C4042784	Feeding and Eating Disorders
C4042788	Left-Sided Breast Neoplasms
C4042789	Right-Sided Breast Neoplasms
C4042834	Compassion Fatigue
C4042861	Obesity, Metabolically Benign
C4042891	Sleep Wake Disorders
C4042906	Mammary Analogue Secretory Carcinoma
C4042925	Trauma and Stressor Related Disorders
C4042933	Specific Learning Disorder
C4042945	Severe Acute Malnutrition
C4045968	Altitude Hypoxia
C4045991	Perihilar Cholangiocarcinoma
C4046029	Mental Disorders, Severe
C4046047	IgG4-Related Hypophysitis
C4046049	Anti-PIT-1 Antibody Syndrome
C4048158	Convulsions
C4048195	Autosomal dominant hypocalcemia
C4048196	beta-Mannosidosis
C4048199	Ulnar deviation of the hand or of fingers of the hand
C4048228	Congenital anomaly of anterior segment of eye
C4048234	Undifferentiated spindle cell sarcoma
C4048262	Hydronephrosis Due To Pujo
C4048268	Cortical visual impairment
C4048270	Decreased antibody level in blood
C4048273	Chorioretinal atrophy
C4048297	Idiopathic retroperitoneal fibrosis
C4048304	Undifferentiated round cell sarcoma
C4048305	Neuroepithelioma
C4048306	Multiple endocrine neoplasia Type 2
C4048328	cervical cancer
C4048329	Immunosuppression
C4048548	Anti-Mullerian Hormone Measurement
C4048549	Malignant germ cell neoplasm
C4048700	Sclerosing rhabdomyosarcoma
C4048705	Hypermethioninemia
C4048750	Sphincter of Oddi Dyskinesia
C4048798	Complete congenital stationary night blindness
C4048809	SCHWANNOMATOSIS 1
C4048833	Satyr ear
C4049004	CATARACT 40
C4049005	Cataract, total congenital with posterior sutural opacities in Heterozygotes
C4049006	Selective immunoglobulin A deficiency
C4049050	Opalescent dentin
C4049066	Retinal dystrophy with early macular involvement
C4049090	Alopecia, Androgenetic, 1
C4049182	Idiopathic partial epilepsy
C4049241	Body skin hyperlaxity due to vitamin K dependent coagulation factor deficiency
C4049259	Hormone refractory breast cancer
C4049262	Febrile infection related epilepsy syndrome
C4049272	Tumour budding
C4049273	Systemic immune activation
C4049279	Post stroke epilepsy
C4049281	Pseudogynaecomastia
C4049284	Hypertensive cerebrovascular disease
C4049285	Multinucleate cell angiohistiocytoma
C4049291	Postpartum thrombosis
C4049328	Renal medullary carcinoma
C4049333	Antral gastritis
C4049342	Foot osteomyelitis
C4049343	Combined pulmonary fibrosis and emphysema
C4049381	Cancer-associated thrombosis
C4049392	Chronic hepatitis C genotype 1
C4049393	Chronic hepatitis C genotype 1a
C4049394	Chronic hepatitis C genotype 1b
C4049395	Chronic hepatitis C genotype 2
C4049431	Chronic hepatitis C genotype 4
C4049432	Chronic hepatitis C genotype 4a
C4049435	Chronic hepatitis C genotype 3
C4049446	Neointimal hyperplasia
C4049455	Pseudoxanthoma elasticum-like papillary dermal elastolysis
C4049471	End stage Parkinson's disease
C4049474	Very late onset schizophrenia
C4049490	Extragenital endometriosis
C4049491	Verrucous keratosis
C4049493	Post stroke seizure
C4049512	Retinal nonperfusion
C4049560	Primary pineal melanoma
C4049573	Thrombotic vascular disease
C4049579	Keratin pearl
C4049615	Megaureter
C4049636	ROSE Cluster 1
C4049638	Cutaneous Small Vessel Vasculitis
C4049650	Familial Glucocorticoid Deficiency Type 1
C4049701	Nephrotic Syndrome - Frequently Relapsing
C4049702	Focal Segmental Glomerulosclerosis, Not Otherwise Specified
C4049711	Lepidic Predominant Adenocarcinoma
C4049714	Familial Glucocorticoid Deficiency Type 2
C4049767	Infusion pump Alert priority PN
C4049796	Abnormality of cardiovascular system morphology
C4049798	Total Respiratory System Resistance
C4049830	Focal seizures, afebril
C4049867	Giant Cell Lesion of Small Bones
C4049883	Obstructive Ureterocele
C4049919	Insulin Sensitivity Measurement
C4049938	Physical Activity Measurement
C4049993	Aristolochic Acid Nephropathy
C4050064	ROSE Cluster 5
C4050157	Interleukin 1 Alpha Measurement
C4050214	Cholesteryl Ester Transfer Protein Measurement
C4050313	ROSE Cluster 2
C4050314	ROSE Cluster 3
C4050407	Pauci-immune Glomerulonephritis associated with Granulomatosis with Polyangiitis
C4050504	Ectomesenchymal Chondromyxoid Tumor
C4050627	Soluble P-Selectin Measurement
C4053506	ROHHAD syndrome
C4053514	Nasal Chondromesenchymal Hamartoma
C4053521	Hemosiderotic Fibrolipomatous Tumor
C4053528	Cribriform Neuroepithelial Tumor
C4053736	Catecholaminergic Polymorphic Ventricular Tachycardia Type 1
C4053762	Congenital Renal Hypoplasia
C4053775	Pituitary stalk interruption syndrome
C4053936	Thyroglobulin Deficiency
C4053999	Spindle Cell/Sclerosing Rhabdomyosarcoma
C4054043	Secondary Peripheral Chondrosarcoma
C4054044	Secondary haemophagocytic lymphohistiocytosis
C4054076	Renal Angiomyoadenomatous Tumor
C4054081	Refusal to Bear Weight
C4054085	Refractory Childhood Acute Lymphoblastic Leukemia
C4054127	Radiation Nephropathy
C4054188	Ph-Like Acute Lymphoblastic Leukemia
C4054251	Pancreaticobiliary Malunion
C4054287	Ovarian Microcystic Stromal Tumor
C4054325	Obesity Related Glomerulopathy
C4054476	Monogenic Obesity
C4054534	Meningioangiomatosis
C4054543	Membranous Lupus Nephritis
C4054546	Melanocortin 4 Receptor Deficiency
C4054588	Lymphocytic Neurohypophysitis
C4054590	Lupus Flare
C4054695	Familial glucocorticoid deficiency
C4054726	Infant Leukemia
C4054727	Infant Acute Lymphoblastic Leukemia
C4054752	Hypocellular Myelodysplastic Syndrome
C4054891	Grade III Chondrosarcoma
C4054892	Grade II Chondrosarcoma
C4054911	Fusion-Positive Rhabdomyosarcoma
C4054912	Fusion-Positive Alveolar Rhabdomyosarcoma
C4054913	Fusion-Negative Rhabdomyosarcoma
C4054914	Fusion-Negative Alveolar Rhabdomyosarcoma
C4054945	Focal Segmental Glomerulosclerosis Collapsing Variant
C4055018	Familial Atypical Hemolytic Uremic Syndrome
C4055160	Deep Circumscribed Morphea
C4055183	Contrast - Induced Nephropathy
C4055195	Congenital Isolated Thyroid Stimulating Hormone Deficiency
C4055342	C3 Glomerulonephritis
C4055466	Soft Tissue Angiosarcoma
C4055502	Acquired Hypogonadotropic Hypogonadism
C4060446	Papilloma of breast
C4065471	Disruptive mood dysregulation disorder
C4068743	Juvenile open angle
C4068858	Avascular retina
C4068898	Pseudohypopyon
C4072686	Cardiovascular disease+Pulmonary disease
C4072828	Sudden loss of visual acuity
C4072867	obsolete Peripheral retinopathy
C4072868	Paravenous chorioretinal atrophy
C4072872	obsolete Rod-cone dystrophy
C4072884	Ciliary body coloboma
C4072885	Increased serum testosterone level
C4072887	Decreased circulating gonadotropin level
C4072889	Decreased circulating follicle stimulating hormone level
C4072890	Decreased circulating luteinizing hormone level
C4072891	Abnormal circulating follicle-stimulating hormone level
C4072893	Increased circulating androgen level
C4072894	Decreased circulating androgen level
C4072895	Urticarial plaque
C4072897	Decreased serum insulin-like growth factor 1
C4072899	Abnormal serum interferon-gamma level
C4072900	Increased serum interferon-gamma level
